"Thread","Method","Exit","Time (microseconds)"
"AWT-EventQueue-0","java.sql.Connection.prepareStatement(java.lang.String)","false",1597958
"AWT-EventQueue-0","java.sql.Connection.prepareStatement(java.lang.String)","true",1598078
"AWT-EventQueue-0","java.sql.PreparedStatement.setObject(int, java.lang.Object)","false",1598082
"AWT-EventQueue-0","java.sql.PreparedStatement.setObject(int, java.lang.Object)","true",1598188
"AWT-EventQueue-0","java.sql.PreparedStatement.setObject(int, java.lang.Object)","false",1598192
"AWT-EventQueue-0","java.sql.PreparedStatement.setObject(int, java.lang.Object)","true",1598202
"AWT-EventQueue-0","java.sql.PreparedStatement.executeQuery()","false",1598204
"AWT-EventQueue-0","java.sql.PreparedStatement.executeQuery()","true",1599140
"AWT-EventQueue-0","com.up.student.util.DBUtil.executeQuery(java.lang.String, java.lang.Object[ ])","true",1599142
"AWT-EventQueue-0","java.sql.ResultSet.next()","false",1599147
"AWT-EventQueue-0","java.sql.ResultSet.next()","true",1599160
"AWT-EventQueue-0","com.up.student.dao.StudentDAO.buildList(java.sql.ResultSet, java.util.List, int)","false",1599166
"AWT-EventQueue-0","com.up.student.model.Student.<init>()","false",1600037
"AWT-EventQueue-0","com.up.student.model.Student.<init>()","true",1600046
"AWT-EventQueue-0","com.up.student.model.Student.setId(int)","false",1600052
"AWT-EventQueue-0","com.up.student.model.Student.setId(int)","true",1600055
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600057
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600498
"AWT-EventQueue-0","com.up.student.model.Student.setName(java.lang.String)","false",1600503
"AWT-EventQueue-0","com.up.student.model.Student.setName(java.lang.String)","true",1600505
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600508
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600515
"AWT-EventQueue-0","com.up.student.model.Student.setDepartment(java.lang.String)","false",1600518
"AWT-EventQueue-0","com.up.student.model.Student.setDepartment(java.lang.String)","true",1600519
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600520
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600533
"AWT-EventQueue-0","com.up.student.model.Student.setEmail(java.lang.String)","false",1600538
"AWT-EventQueue-0","com.up.student.model.Student.setEmail(java.lang.String)","true",1600540
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600543
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600549
"AWT-EventQueue-0","com.up.student.model.Student.setHomeTown(java.lang.String)","false",1600551
"AWT-EventQueue-0","com.up.student.model.Student.setHomeTown(java.lang.String)","true",1600553
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600554
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600558
"AWT-EventQueue-0","com.up.student.model.Student.setMark(java.lang.String)","false",1600560
"AWT-EventQueue-0","com.up.student.model.Student.setMark(java.lang.String)","true",1600561
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600563
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600568
"AWT-EventQueue-0","com.up.student.model.Student.setSex(java.lang.String)","false",1600570
"AWT-EventQueue-0","com.up.student.model.Student.setSex(java.lang.String)","true",1600572
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600573
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600577
"AWT-EventQueue-0","com.up.student.model.Student.setSno(java.lang.String)","false",1600579
"AWT-EventQueue-0","com.up.student.model.Student.setSno(java.lang.String)","true",1600580
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600581
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600585
"AWT-EventQueue-0","com.up.student.model.Student.setTel(java.lang.String)","false",1600587
"AWT-EventQueue-0","com.up.student.model.Student.setTel(java.lang.String)","true",1600588
"AWT-EventQueue-0","java.util.List.add(java.lang.Object)","false",1600589
"AWT-EventQueue-0","java.util.List.add(java.lang.Object)","true",1600600
"AWT-EventQueue-0","com.up.student.dao.StudentDAO.buildList(java.sql.ResultSet, java.util.List, int)","true",1600600
"AWT-EventQueue-0","java.sql.ResultSet.next()","false",1600601
"AWT-EventQueue-0","java.sql.ResultSet.next()","true",1600610
"AWT-EventQueue-0","com.up.student.dao.StudentDAO.buildList(java.sql.ResultSet, java.util.List, int)","false",1600610
"AWT-EventQueue-0","com.up.student.model.Student.<init>()","false",1600611
"AWT-EventQueue-0","com.up.student.model.Student.<init>()","true",1600612
"AWT-EventQueue-0","com.up.student.model.Student.setId(int)","false",1600612
"AWT-EventQueue-0","com.up.student.model.Student.setId(int)","true",1600613
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600613
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600621
"AWT-EventQueue-0","com.up.student.model.Student.setName(java.lang.String)","false",1600622
"AWT-EventQueue-0","com.up.student.model.Student.setName(java.lang.String)","true",1600622
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600623
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600626
"AWT-EventQueue-0","com.up.student.model.Student.setDepartment(java.lang.String)","false",1600626
"AWT-EventQueue-0","com.up.student.model.Student.setDepartment(java.lang.String)","true",1600627
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600630
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600633
"AWT-EventQueue-0","com.up.student.model.Student.setEmail(java.lang.String)","false",1600633
"AWT-EventQueue-0","com.up.student.model.Student.setEmail(java.lang.String)","true",1600634
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600634
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600636
"AWT-EventQueue-0","com.up.student.model.Student.setHomeTown(java.lang.String)","false",1600637
"AWT-EventQueue-0","com.up.student.model.Student.setHomeTown(java.lang.String)","true",1600637
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600638
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600640
"AWT-EventQueue-0","com.up.student.model.Student.setMark(java.lang.String)","false",1600641
"AWT-EventQueue-0","com.up.student.model.Student.setMark(java.lang.String)","true",1600641
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600641
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600644
"AWT-EventQueue-0","com.up.student.model.Student.setSex(java.lang.String)","false",1600644
"AWT-EventQueue-0","com.up.student.model.Student.setSex(java.lang.String)","true",1600644
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600645
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600647
"AWT-EventQueue-0","com.up.student.model.Student.setSno(java.lang.String)","false",1600647
"AWT-EventQueue-0","com.up.student.model.Student.setSno(java.lang.String)","true",1600648
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600648
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600651
"AWT-EventQueue-0","com.up.student.model.Student.setTel(java.lang.String)","false",1600651
"AWT-EventQueue-0","com.up.student.model.Student.setTel(java.lang.String)","true",1600651
"AWT-EventQueue-0","java.util.List.add(java.lang.Object)","false",1600652
"AWT-EventQueue-0","java.util.List.add(java.lang.Object)","true",1600652
"AWT-EventQueue-0","com.up.student.dao.StudentDAO.buildList(java.sql.ResultSet, java.util.List, int)","true",1600653
"AWT-EventQueue-0","java.sql.ResultSet.next()","false",1600653
"AWT-EventQueue-0","java.sql.ResultSet.next()","true",1600655
"AWT-EventQueue-0","com.up.student.dao.StudentDAO.buildList(java.sql.ResultSet, java.util.List, int)","false",1600656
"AWT-EventQueue-0","com.up.student.model.Student.<init>()","false",1600656
"AWT-EventQueue-0","com.up.student.model.Student.<init>()","true",1600657
"AWT-EventQueue-0","com.up.student.model.Student.setId(int)","false",1600657
"AWT-EventQueue-0","com.up.student.model.Student.setId(int)","true",1600658
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600658
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600661
"AWT-EventQueue-0","com.up.student.model.Student.setName(java.lang.String)","false",1600661
"AWT-EventQueue-0","com.up.student.model.Student.setName(java.lang.String)","true",1600661
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600662
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600664
"AWT-EventQueue-0","com.up.student.model.Student.setDepartment(java.lang.String)","false",1600664
"AWT-EventQueue-0","com.up.student.model.Student.setDepartment(java.lang.String)","true",1600665
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600665
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600667
"AWT-EventQueue-0","com.up.student.model.Student.setEmail(java.lang.String)","false",1600668
"AWT-EventQueue-0","com.up.student.model.Student.setEmail(java.lang.String)","true",1600668
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600669
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600671
"AWT-EventQueue-0","com.up.student.model.Student.setHomeTown(java.lang.String)","false",1600671
"AWT-EventQueue-0","com.up.student.model.Student.setHomeTown(java.lang.String)","true",1600672
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600672
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600674
"AWT-EventQueue-0","com.up.student.model.Student.setMark(java.lang.String)","false",1600675
"AWT-EventQueue-0","com.up.student.model.Student.setMark(java.lang.String)","true",1600675
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600675
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600678
"AWT-EventQueue-0","com.up.student.model.Student.setSex(java.lang.String)","false",1600678
"AWT-EventQueue-0","com.up.student.model.Student.setSex(java.lang.String)","true",1600679
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600679
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600681
"AWT-EventQueue-0","com.up.student.model.Student.setSno(java.lang.String)","false",1600682
"AWT-EventQueue-0","com.up.student.model.Student.setSno(java.lang.String)","true",1600682
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","false",1600682
"AWT-EventQueue-0","java.sql.ResultSet.getString(java.lang.String)","true",1600691
"AWT-EventQueue-0","com.up.student.model.Student.setTel(java.lang.String)","false",1600693
"AWT-EventQueue-0","com.up.student.model.Student.setTel(java.lang.String)","true",1600693
"AWT-EventQueue-0","java.util.List.add(java.lang.Object)","false",1600694
"AWT-EventQueue-0","java.util.List.add(java.lang.Object)","true",1600694
"AWT-EventQueue-0","com.up.student.dao.StudentDAO.buildList(java.sql.ResultSet, java.util.List, int)","true",1600695
"AWT-EventQueue-0","java.sql.ResultSet.next()","false",1600695
"AWT-EventQueue-0","java.sql.ResultSet.next()","true",1600699
"AWT-EventQueue-0","com.up.student.dao.StudentDAO.buildList(java.sql.ResultSet, java.util.List, int)","false",1600699
"AWT-EventQueue-0","com.up.student.model.Student.<init>()","false",1600700
"AWT-EventQueue-0","com.up.student.model.Student.<init>()","true",1600701
